"fips","SCC","Pollutant","Emissions","type","year","county"
"1818","06037","223007525B","PM25-PRI",0.23,"ON-ROAD",2002,"Los Angeles County"
"1819","06037","223007219X","PM25-PRI",0.49,"ON-ROAD",2002,"Los Angeles County"
"1820","06037","2230074210","PM25-PRI",2.9,"ON-ROAD",1999,"Los Angeles County"
"1821","06037","220100131T","PM25-PRI",4.14,"ON-ROAD",2005,"Los Angeles County"
"1822","06037","220107015X","PM25-PRI",0.14,"ON-ROAD",2005,"Los Angeles County"
"1823","06037","2201020330","PM25-PRI",59.12,"ON-ROAD",1999,"Los Angeles County"
"1824","06037","2230075250","PM25-PRI",5.94,"ON-ROAD",1999,"Los Angeles County"
"1825","06037","2201040110","PM25-PRI",0.75,"ON-ROAD",1999,"Los Angeles County"
"1826","06037","2230073270","PM25-PRI",73.56,"ON-ROAD",1999,"Los Angeles County"
"1827","06037","220107017T","PM25-PRI",0.03,"ON-ROAD",2005,"Los Angeles County"
"1828","06037","223007415B","PM25-PRI",0.07,"ON-ROAD",2002,"Los Angeles County"
"1829","06037","223007533T","PM25-PRI",0.03,"ON-ROAD",2005,"Los Angeles County"
"1830","06037","220108013B","PM25-PRI",0.0079299121,"ON-ROAD",2005,"Los Angeles County"
"1831","06037","223007129T","PM25-PRI",0.1,"ON-ROAD",2002,"Los Angeles County"
"1832","06037","220108013X","PM25-PRI",0.11,"ON-ROAD",2005,"Los Angeles County"
"1833","06037","220104029B","PM25-PRI",8.93,"ON-ROAD",2005,"Los Angeles County"
"1834","06037","220107027B","PM25-PRI",3.91,"ON-ROAD",2005,"Los Angeles County"
"1835","06037","220102017B","PM25-PRI",0.53,"ON-ROAD",2002,"Los Angeles County"
"1836","06037","220102015X","PM25-PRI",2.48,"ON-ROAD",2005,"Los Angeles County"
"1837","06037","223007417X","PM25-PRI",7.59,"ON-ROAD",2002,"Los Angeles County"
"1838","06037","220100111X","PM25-PRI",2.84,"ON-ROAD",2005,"Los Angeles County"
"1839","06037","223007419T","PM25-PRI",0.01,"ON-ROAD",2002,"Los Angeles County"
"1840","06037","220102019B","PM25-PRI",0.17,"ON-ROAD",2005,"Los Angeles County"
"1841","06037","223007529B","PM25-PRI",0.23,"ON-ROAD",2002,"Los Angeles County"
"1842","06037","223007219B","PM25-PRI",0.0081216685,"ON-ROAD",2002,"Los Angeles County"
"1843","06037","220104023X","PM25-PRI",64.3,"ON-ROAD",2005,"Los Angeles County"
"1844","06037","220108031T","PM25-PRI",0.0086102176,"ON-ROAD",2002,"Los Angeles County"
"1845","06037","220102023X","PM25-PRI",133.11,"ON-ROAD",2002,"Los Angeles County"
"1846","06037","223007527B","PM25-PRI",0.34,"ON-ROAD",2005,"Los Angeles County"
"1847","06037","220107029B","PM25-PRI",2.75,"ON-ROAD",2005,"Los Angeles County"
"1848","06037","223006033B","PM25-PRI",0.07,"ON-ROAD",2005,"Los Angeles County"
"1849","06037","220107031X","PM25-PRI",1.4,"ON-ROAD",2005,"Los Angeles County"
"1850","06037","223007223T","PM25-PRI",0.83,"ON-ROAD",2002,"Los Angeles County"
"1851","06037","220107031T","PM25-PRI",0.34,"ON-ROAD",2005,"Los Angeles County"
"1852","06037","2201080270","PM25-PRI",1.76,"ON-ROAD",1999,"Los Angeles County"
"1853","06037","2201020210","PM25-PRI",1.03,"ON-ROAD",1999,"Los Angeles County"
"1854","06037","223007115B","PM25-PRI",0.01,"ON-ROAD",2005,"Los Angeles County"
"1855","06037","2201070230","PM25-PRI",0.73,"ON-ROAD",2008,"Los Angeles County"
"1856","06037","223007229X","PM25-PRI",58.03,"ON-ROAD",2002,"Los Angeles County"
"1857","06037","220107011X","PM25-PRI",0.18,"ON-ROAD",2005,"Los Angeles County"
"1858","06037","223007231B","PM25-PRI",0.21,"ON-ROAD",2002,"Los Angeles County"
"1859","06037","220102023B","PM25-PRI",35.51,"ON-ROAD",2002,"Los Angeles County"
"1860","06037","223007525B","PM25-PRI",0.25,"ON-ROAD",2005,"Los Angeles County"
"1861","06037","2230075310","PM25-PRI",1.55,"ON-ROAD",1999,"Los Angeles County"
"1862","06037","2201040130","PM25-PRI",1.26,"ON-ROAD",1999,"Los Angeles County"
"1863","06037","220100133X","PM25-PRI",31.1,"ON-ROAD",2005,"Los Angeles County"
"1864","06037","220100133T","PM25-PRI",5.26,"ON-ROAD",2005,"Los Angeles County"
"1865","06037","220107013X","PM25-PRI",0.28,"ON-ROAD",2005,"Los Angeles County"
"1866","06037","223000125T","PM25-PRI",0.06,"ON-ROAD",2002,"Los Angeles County"
"1867","06037","2201040270","PM25-PRI",47.46,"ON-ROAD",1999,"Los Angeles County"
"1868","06037","223007413B","PM25-PRI",0.14,"ON-ROAD",2002,"Los Angeles County"
"1869","06037","223007533B","PM25-PRI",0.07,"ON-ROAD",2005,"Los Angeles County"
"1870","06037","223007531X","PM25-PRI",3.87,"ON-ROAD",2005,"Los Angeles County"
"1871","06037","223000127X","PM25-PRI",9.24,"ON-ROAD",2002,"Los Angeles County"
"1872","06037","223007127B","PM25-PRI",0.27,"ON-ROAD",2002,"Los Angeles County"
"1873","06037","220107021X","PM25-PRI",0.04,"ON-ROAD",2005,"Los Angeles County"
"1874","06037","220100111T","PM25-PRI",0.51,"ON-ROAD",2005,"Los Angeles County"
"1875","06037","220102017B","PM25-PRI",0.58,"ON-ROAD",2005,"Los Angeles County"
"1876","06037","223007213T","PM25-PRI",0.02,"ON-ROAD",2002,"Los Angeles County"
"1877","06037","220107025T","PM25-PRI",1.54,"ON-ROAD",2005,"Los Angeles County"
"1878","06037","220104023T","PM25-PRI",4.13,"ON-ROAD",2002,"Los Angeles County"
"1879","06037","220108027X","PM25-PRI",2.41,"ON-ROAD",2002,"Los Angeles County"
"1880","06037","220104025B","PM25-PRI",9.55,"ON-ROAD",2005,"Los Angeles County"
"1881","06037","220100115T","PM25-PRI",0.4,"ON-ROAD",2005,"Los Angeles County"
"1882","06037","220102019X","PM25-PRI",0.72,"ON-ROAD",2002,"Los Angeles County"
"1883","06037","220108033T","PM25-PRI",0.01,"ON-ROAD",2002,"Los Angeles County"
"1884","06037","2230075230","PM25-PRI",0.2555,"ON-ROAD",2008,"Los Angeles County"
"1885","06037","223007421X","PM25-PRI",2.65,"ON-ROAD",2002,"Los Angeles County"
"1886","06037","220104027X","PM25-PRI",41.85,"ON-ROAD",2002,"Los Angeles County"
"1887","06037","2201070250","PM25-PRI",6.08,"ON-ROAD",1999,"Los Angeles County"
"1888","06037","223000111B","PM25-PRI",0.0050719856,"ON-ROAD",2002,"Los Angeles County"
"1889","06037","223007519B","PM25-PRI",0.0018130381426,"ON-ROAD",2005,"Los Angeles County"
"1890","06037","223007223B","PM25-PRI",1.5,"ON-ROAD",2002,"Los Angeles County"
"1891","06037","223007521B","PM25-PRI",0.0017919776278,"ON-ROAD",2005,"Los Angeles County"
"1892","06037","223007111B","PM25-PRI",0.01,"ON-ROAD",2005,"Los Angeles County"
"1893","06037","2230075210","PM25-PRI",0.13,"ON-ROAD",1999,"Los Angeles County"
"1894","06037","2201020130","PM25-PRI",4.94,"ON-ROAD",1999,"Los Angeles County"
"1895","06037","223007229B","PM25-PRI",0.94,"ON-ROAD",2002,"Los Angeles County"
"1896","06037","223007227X","PM25-PRI",83.52,"ON-ROAD",2002,"Los Angeles County"
"1897","06037","223007521X","PM25-PRI",0.12,"ON-ROAD",2005,"Los Angeles County"
"1898","06037","220100127T","PM25-PRI",23.67,"ON-ROAD",2002,"Los Angeles County"
"1899","06037","223000121B","PM25-PRI",0.001637643,"ON-ROAD",2002,"Los Angeles County"
"1900","06037","220107011T","PM25-PRI",0.04,"ON-ROAD",2005,"Los Angeles County"
"1901","06037","223007423T","PM25-PRI",4.63,"ON-ROAD",2005,"Los Angeles County"
"1902","06037","220107013B","PM25-PRI",0.13,"ON-ROAD",2005,"Los Angeles County"
"1903","06037","220107017B","PM25-PRI",0.06,"ON-ROAD",2005,"Los Angeles County"
"1904","06037","220108017B","PM25-PRI",0.0045756669,"ON-ROAD",2005,"Los Angeles County"
"1905","06037","223007527T","PM25-PRI",0.15,"ON-ROAD",2005,"Los Angeles County"
"1906","06037","2230073170","PM25-PRI",1.8,"ON-ROAD",1999,"Los Angeles County"
"1907","06037","2230073190","PM25-PRI",0.77,"ON-ROAD",1999,"Los Angeles County"
"1908","06037","223007413X","PM25-PRI",15.09,"ON-ROAD",2002,"Los Angeles County"
"1909","06037","223007413T","PM25-PRI",0.1,"ON-ROAD",2002,"Los Angeles County"
"1910","06037","2230073330","PM25-PRI",23.35,"ON-ROAD",1999,"Los Angeles County"
"1911","06037","220107019B","PM25-PRI",0.01,"ON-ROAD",2005,"Los Angeles County"
"1912","06037","220108019T","PM25-PRI",0.0004953761528,"ON-ROAD",2005,"Los Angeles County"
"1913","06037","220107021B","PM25-PRI",0.01,"ON-ROAD",2005,"Los Angeles County"
"1914","06037","220107021T","PM25-PRI",0.01,"ON-ROAD",2005,"Los Angeles County"
"1915","06037","2201020110","PM25-PRI",580.094,"ON-ROAD",2008,"Los Angeles County"
"1916","06037","223007415X","PM25-PRI",8.19,"ON-ROAD",2002,"Los Angeles County"
"1917","06037","2230060110","PM25-PRI",0.365,"ON-ROAD",2008,"Los Angeles County"
"1918","06037","223007521X","PM25-PRI",0.14,"ON-ROAD",2002,"Los Angeles County"
"1919","06037","2201070110","PM25-PRI",0.18,"ON-ROAD",1999,"Los Angeles County"
"1920","06037","2230074190","PM25-PRI",3.35,"ON-ROAD",1999,"Los Angeles County"
"1921","06037","223007419X","PM25-PRI",2.7,"ON-ROAD",2002,"Los Angeles County"
"1922","06037","220104023B","PM25-PRI",15.41,"ON-ROAD",2005,"Los Angeles County"
"1923","06037","223007527X","PM25-PRI",24.94,"ON-ROAD",2002,"Los Angeles County"
"1924","06037","2230071190","PM25-PRI",0.35,"ON-ROAD",1999,"Los Angeles County"
"1925","06037","220100121X","PM25-PRI",0.8,"ON-ROAD",2002,"Los Angeles County"
"1926","06037","223007117B","PM25-PRI",0.0045362341,"ON-ROAD",2002,"Los Angeles County"
"1927","06037","223007525X","PM25-PRI",17.4,"ON-ROAD",2002,"Los Angeles County"
"1928","06037","223007529T","PM25-PRI",0.1,"ON-ROAD",2002,"Los Angeles County"
"1929","06037","223007513X","PM25-PRI",0.8,"ON-ROAD",2005,"Los Angeles County"
"1930","06037","220102029T","PM25-PRI",8.31,"ON-ROAD",2002,"Los Angeles County"
"1931","06037","220102027B","PM25-PRI",36.38,"ON-ROAD",2005,"Los Angeles County"
"1932","06037","220102025T","PM25-PRI",10.18,"ON-ROAD",2005,"Los Angeles County"
"1933","06037","220102025X","PM25-PRI",84.06,"ON-ROAD",2002,"Los Angeles County"
"1934","06037","223000115T","PM25-PRI",0.0017940582,"ON-ROAD",2002,"Los Angeles County"
"1935","06037","223007225X","PM25-PRI",58.27,"ON-ROAD",2002,"Los Angeles County"
"1936","06037","223007227B","PM25-PRI",1.36,"ON-ROAD",2002,"Los Angeles County"
"1937","06037","223000117B","PM25-PRI",0.0046873242,"ON-ROAD",2002,"Los Angeles County"
"1938","06037","220108011T","PM25-PRI",0.0024872450884,"ON-ROAD",2005,"Los Angeles County"
"1939","06037","2230072330","PM25-PRI",9.87,"ON-ROAD",1999,"Los Angeles County"
"1940","06037","220108013T","PM25-PRI",0.0028139625357,"ON-ROAD",2005,"Los Angeles County"
"1941","06037","220102033B","PM25-PRI",9.18,"ON-ROAD",2002,"Los Angeles County"
"1942","06037","223000119X","PM25-PRI",0.05,"ON-ROAD",2002,"Los Angeles County"
"1943","06037","223007525X","PM25-PRI",17.4,"ON-ROAD",2005,"Los Angeles County"
"1944","06037","223007233X","PM25-PRI",23.87,"ON-ROAD",2002,"Los Angeles County"
"1945","06037","220107015T","PM25-PRI",0.03,"ON-ROAD",2005,"Los Angeles County"
"1946","06037","223007529T","PM25-PRI",0.1,"ON-ROAD",2005,"Los Angeles County"
"1947","06037","223007529B","PM25-PRI",0.24,"ON-ROAD",2005,"Los Angeles County"
"1948","06037","2230073210","PM25-PRI",0.66,"ON-ROAD",1999,"Los Angeles County"
"1949","06037","220107019X","PM25-PRI",0.04,"ON-ROAD",2005,"Los Angeles County"
"1950","06037","223000129T","PM25-PRI",0.06,"ON-ROAD",2002,"Los Angeles County"
"1951","06037","2201040210","PM25-PRI",0.26,"ON-ROAD",1999,"Los Angeles County"
"1952","06037","2230073250","PM25-PRI",46.19,"ON-ROAD",1999,"Los Angeles County"
"1953","06037","223007123X","PM25-PRI",7.99,"ON-ROAD",2005,"Los Angeles County"
"1954","06037","223007415T","PM25-PRI",0.05,"ON-ROAD",2002,"Los Angeles County"
"1955","06037","220104021B","PM25-PRI",0.06,"ON-ROAD",2005,"Los Angeles County"
"1956","06037","2230073310","PM25-PRI",12.07,"ON-ROAD",1999,"Los Angeles County"
"1957","06037","220102015T","PM25-PRI",0.21,"ON-ROAD",2002,"Los Angeles County"
"1958","06037","220108027T","PM25-PRI",0.05,"ON-ROAD",2002,"Los Angeles County"
"1959","06037","2230074110","PM25-PRI",8.37,"ON-ROAD",1999,"Los Angeles County"
"1960","06037","223007417T","PM25-PRI",0.05,"ON-ROAD",2002,"Los Angeles County"
"1961","06037","220104025T","PM25-PRI",3.55,"ON-ROAD",2005,"Los Angeles County"
"1962","06037","2230074150","PM25-PRI",7.99,"ON-ROAD",1999,"Los Angeles County"
"1963","06037","2201001110","PM25-PRI",4.93,"ON-ROAD",1999,"Los Angeles County"
"1964","06037","2201001130","PM25-PRI",8.22,"ON-ROAD",1999,"Los Angeles County"
"1965","06037","223007513B","PM25-PRI",0.01,"ON-ROAD",2005,"Los Angeles County"
"1966","06037","223006029X","PM25-PRI",3.44,"ON-ROAD",2005,"Los Angeles County"
"1967","06037","220108033B","PM25-PRI",0.04,"ON-ROAD",2002,"Los Angeles County"
"1968","06037","223000111X","PM25-PRI",0.16,"ON-ROAD",2002,"Los Angeles County"
"1969","06037","223007515T","PM25-PRI",0.002785637874,"ON-ROAD",2005,"Los Angeles County"
"1970","06037","223006029B","PM25-PRI",0.26,"ON-ROAD",2005,"Los Angeles County"
"1971","06037","223007515X","PM25-PRI",0.41,"ON-ROAD",2005,"Los Angeles County"
"1972","06037","223007427B","PM25-PRI",4.36,"ON-ROAD",2002,"Los Angeles County"
"1973","06037","220102027T","PM25-PRI",13.52,"ON-ROAD",2005,"Los Angeles County"
"1974","06037","220102027X","PM25-PRI",145.72,"ON-ROAD",2005,"Los Angeles County"
"1975","06037","223007521T","PM25-PRI",0.0008063895576,"ON-ROAD",2005,"Los Angeles County"
"1976","06037","220104033B","PM25-PRI",2.69,"ON-ROAD",2005,"Los Angeles County"
"1977","06037","220100129X","PM25-PRI",99.81,"ON-ROAD",2002,"Los Angeles County"
"1978","06037","223007533X","PM25-PRI",7.13,"ON-ROAD",2002,"Los Angeles County"
"1979","06037","223007523T","PM25-PRI",0.2,"ON-ROAD",2005,"Los Angeles County"
"1980","06037","2230072190","PM25-PRI",0.33,"ON-ROAD",1999,"Los Angeles County"
"1981","06037","220104033X","PM25-PRI",11.49,"ON-ROAD",2005,"Los Angeles County"
"1982","06037","2230072270","PM25-PRI",31.08,"ON-ROAD",1999,"Los Angeles County"
"1983","06037","2230072310","PM25-PRI",5.1,"ON-ROAD",1999,"Los Angeles County"
"1984","06037","2230072290","PM25-PRI",21.57,"ON-ROAD",1999,"Los Angeles County"
"1985","06037","2201020310","PM25-PRI",30.57,"ON-ROAD",1999,"Los Angeles County"
"1986","06037","220100133B","PM25-PRI",18.19,"ON-ROAD",2002,"Los Angeles County"
"1987","06037","220100131X","PM25-PRI",22.81,"ON-ROAD",2002,"Los Angeles County"
"1988","06037","223007531B","PM25-PRI",0.05,"ON-ROAD",2005,"Los Angeles County"
"1989","06037","2201040230","PM25-PRI",50.93,"ON-ROAD",1999,"Los Angeles County"
"1990","06037","223000127B","PM25-PRI",0.28,"ON-ROAD",2002,"Los Angeles County"
"1991","06037","2230075230","PM25-PRI",15.476,"ON-ROAD",2008,"Los Angeles County"
"1992","06037","223007531T","PM25-PRI",0.02,"ON-ROAD",2005,"Los Angeles County"
"1993","06037","2230073230","PM25-PRI",78.95,"ON-ROAD",1999,"Los Angeles County"
"1994","06037","220102013X","PM25-PRI",4,"ON-ROAD",2002,"Los Angeles County"
"1995","06037","220107019T","PM25-PRI",0.01,"ON-ROAD",2005,"Los Angeles County"
"1996","06037","223007533X","PM25-PRI",4.91,"ON-ROAD",2005,"Los Angeles County"
"1997","06037","220108023B","PM25-PRI",0.34,"ON-ROAD",2005,"Los Angeles County"
"1998","06037","223000131B","PM25-PRI",0.04,"ON-ROAD",2002,"Los Angeles County"
"1999","06037","220102015T","PM25-PRI",0.23,"ON-ROAD",2005,"Los Angeles County"
"2000","06037","223007213X","PM25-PRI",2.77,"ON-ROAD",2002,"Los Angeles County"
"2001","06037","223007433X","PM25-PRI",95.9,"ON-ROAD",2005,"Los Angeles County"
"2002","06037","220108025B","PM25-PRI",0.2,"ON-ROAD",2005,"Los Angeles County"
"2003","06037","220102017X","PM25-PRI",2.27,"ON-ROAD",2005,"Los Angeles County"
"2004","06037","220102019T","PM25-PRI",0.06,"ON-ROAD",2005,"Los Angeles County"
"2005","06037","223000133X","PM25-PRI",2.64,"ON-ROAD",2002,"Los Angeles County"
"2006","06037","220108027X","PM25-PRI",3.81,"ON-ROAD",2005,"Los Angeles County"
"2007","06037","223007133B","PM25-PRI",0.16,"ON-ROAD",2005,"Los Angeles County"
"2008","06037","220108029B","PM25-PRI",0.18,"ON-ROAD",2005,"Los Angeles County"
"2009","06037","220102021X","PM25-PRI",0.69,"ON-ROAD",2005,"Los Angeles County"
"2010","06037","220102023T","PM25-PRI",16.42,"ON-ROAD",2005,"Los Angeles County"
"2011","06037","220102025B","PM25-PRI",27.38,"ON-ROAD",2005,"Los Angeles County"
"2012","06037","223007533B","PM25-PRI",0.09,"ON-ROAD",2002,"Los Angeles County"
"2013","06037","223007519X","PM25-PRI",0.12,"ON-ROAD",2005,"Los Angeles County"
"2014","06037","223007517T","PM25-PRI",0.0026734874224,"ON-ROAD",2005,"Los Angeles County"
"2015","06037","2230075170","PM25-PRI",0.34,"ON-ROAD",1999,"Los Angeles County"
"2016","06037","220108011B","PM25-PRI",0.0070092081,"ON-ROAD",2005,"Los Angeles County"
"2017","06037","220102027T","PM25-PRI",11.97,"ON-ROAD",2002,"Los Angeles County"
"2018","06037","2230075230","PM25-PRI",10.16,"ON-ROAD",1999,"Los Angeles County"
"2019","06037","220108013X","PM25-PRI",0.07,"ON-ROAD",2002,"Los Angeles County"
"2020","06037","220102027X","PM25-PRI",123.65,"ON-ROAD",2002,"Los Angeles County"
"2021","06037","223000117X","PM25-PRI",0.15,"ON-ROAD",2002,"Los Angeles County"
"2022","06037","223000119T","PM25-PRI",0.000591876,"ON-ROAD",2002,"Los Angeles County"
"2023","06037","223007523X","PM25-PRI",30.69,"ON-ROAD",2005,"Los Angeles County"
"2024","06037","223007525T","PM25-PRI",0.11,"ON-ROAD",2005,"Los Angeles County"
"2025","06037","2230075330","PM25-PRI",77.4895,"ON-ROAD",2008,"Los Angeles County"
"2026","06037","220108015B","PM25-PRI",0.0041315694656,"ON-ROAD",2005,"Los Angeles County"
"2027","06037","220104011X","PM25-PRI",0.74,"ON-ROAD",2002,"Los Angeles County"
"2028","06037","223006021X","PM25-PRI",0.02,"ON-ROAD",2005,"Los Angeles County"
"2029","06037","2230073150","PM25-PRI",1.83,"ON-ROAD",1999,"Los Angeles County"
"2030","06037","2230071110","PM25-PRI",19.71,"ON-ROAD",2008,"Los Angeles County"
"2031","06037","2201040170","PM25-PRI",0.71,"ON-ROAD",1999,"Los Angeles County"
"2032","06037","223007429T","PM25-PRI",2.63,"ON-ROAD",2005,"Los Angeles County"
"2033","06037","2201070110","PM25-PRI",24.9295,"ON-ROAD",2008,"Los Angeles County"
"2034","06037","223007125B","PM25-PRI",0.56,"ON-ROAD",2005,"Los Angeles County"
"2035","06037","220104019T","PM25-PRI",0.02,"ON-ROAD",2002,"Los Angeles County"
"2036","06037","223007519X","PM25-PRI",0.14,"ON-ROAD",2002,"Los Angeles County"
"2037","06037","2230060270","PM25-PRI",9.52,"ON-ROAD",1999,"Los Angeles County"
"2038","06037","2230060310","PM25-PRI",1.56,"ON-ROAD",1999,"Los Angeles County"
"2039","06037","220104019X","PM25-PRI",0.26,"ON-ROAD",2005,"Los Angeles County"
"2040","06037","220108023T","PM25-PRI",0.12,"ON-ROAD",2005,"Los Angeles County"
"2041","06037","2230001110","PM25-PRI",0.511,"ON-ROAD",2008,"Los Angeles County"
"2042","06037","220104021X","PM25-PRI",0.25,"ON-ROAD",2005,"Los Angeles County"
"2043","06037","223007523T","PM25-PRI",0.16,"ON-ROAD",2002,"Los Angeles County"
"2044","06037","220104023T","PM25-PRI",5.73,"ON-ROAD",2005,"Los Angeles County"
"2045","06037","223007525T","PM25-PRI",0.1,"ON-ROAD",2002,"Los Angeles County"
"2046","06037","2230071150","PM25-PRI",0.82,"ON-ROAD",1999,"Los Angeles County"
"2047","06037","223007523X","PM25-PRI",27.56,"ON-ROAD",2002,"Los Angeles County"
"2048","06037","223007115T","PM25-PRI",0.002772403,"ON-ROAD",2002,"Los Angeles County"
"2049","06037","220104025X","PM25-PRI",39.85,"ON-ROAD",2005,"Los Angeles County"
"2050","06037","223007529X","PM25-PRI",17.33,"ON-ROAD",2002,"Los Angeles County"
"2051","06037","220104031B","PM25-PRI",2.12,"ON-ROAD",2005,"Los Angeles County"
"2052","06037","223006031T","PM25-PRI",0.02,"ON-ROAD",2005,"Los Angeles County"
"2053","06037","220102023X","PM25-PRI",171.65,"ON-ROAD",2005,"Los Angeles County"
"2054","06037","223007427T","PM25-PRI",3.24,"ON-ROAD",2002,"Los Angeles County"
"2055","06037","2201080230","PM25-PRI",1.89,"ON-ROAD",1999,"Los Angeles County"
"2056","06037","223000115B","PM25-PRI",0.0050557521,"ON-ROAD",2002,"Los Angeles County"
"2057","06037","2230072170","PM25-PRI",0.76,"ON-ROAD",1999,"Los Angeles County"
"2058","06037","2230072110","PM25-PRI",0.81,"ON-ROAD",1999,"Los Angeles County"
"2059","06037","223007523B","PM25-PRI",0.45,"ON-ROAD",2005,"Los Angeles County"
"2060","06037","223007419B","PM25-PRI",0.02,"ON-ROAD",2005,"Los Angeles County"
"2061","06037","2230001110","PM25-PRI",0.3,"ON-ROAD",1999,"Los Angeles County"
"2062","06037","223007125T","PM25-PRI",0.1,"ON-ROAD",2002,"Los Angeles County"
"2063","06037","223007125X","PM25-PRI",2.52,"ON-ROAD",2002,"Los Angeles County"
"2064","06037","223007127X","PM25-PRI",3.61,"ON-ROAD",2002,"Los Angeles County"
"2065","06037","220100131T","PM25-PRI",3.76,"ON-ROAD",2002,"Los Angeles County"
"2066","06037","220107013T","PM25-PRI",0.06,"ON-ROAD",2005,"Los Angeles County"
"2067","06037","223006021B","PM25-PRI",0.001792664523,"ON-ROAD",2005,"Los Angeles County"
"2068","06037","220108015T","PM25-PRI",0.0014661059454,"ON-ROAD",2005,"Los Angeles County"
"2069","06037","223000123X","PM25-PRI",10.21,"ON-ROAD",2002,"Los Angeles County"
"2070","06037","223007411T","PM25-PRI",0.05,"ON-ROAD",2002,"Los Angeles County"
"2071","06037","220104019T","PM25-PRI",0.02,"ON-ROAD",2005,"Los Angeles County"
"2072","06037","220108017T","PM25-PRI",0.0016236935252,"ON-ROAD",2005,"Los Angeles County"
"2073","06037","223007521T","PM25-PRI",0.0008977651,"ON-ROAD",2002,"Los Angeles County"
"2074","06037","223007429B","PM25-PRI",3.54,"ON-ROAD",2005,"Los Angeles County"
"2075","06037","220102013T","PM25-PRI",0.39,"ON-ROAD",2002,"Los Angeles County"
"2076","06037","223007211B","PM25-PRI",0.02,"ON-ROAD",2002,"Los Angeles County"
"2077","06037","223007133X","PM25-PRI",1.03,"ON-ROAD",2002,"Los Angeles County"
